"id","EnterpriseID","LAST","FIRST","MIDDLE","SUFFIX","DOB","GENDER","SSN","ADDRESS1","ADDRESS2","ZIP","MOTHERS_MAIDEN_NAME","MRN","CITY","STATE","PHONE","EMAIL","ALIAS","MIDINIT","M","D","Y","Weight"
"182","2321","16001008","HUBBARD","SAMANTHA","A","","2/5/1973","F","","712 FOX ST","4J","10455","","4760736","BRONX","NY","959-721-6333","SHUBBARD@AMGGT.COM","","A","2","5","1973","0.6506118"
"183","","","","","","","","","","","","","","","","","","","","","","","",""
"184","1084","15879525","RAYMOND","HELEN","TINA","","12/22/2008","F","","765 LINCOLN AVE","16E","11208","CLARK","4750021","BROOKLYN","NY","570-685-8824","HRAYMOND@AMGGT.COM","","T","12","22","2008",""
"185","2630","15957664","RAYMOND","HELEN","TINA","","10/28/1989","F","827-70-1334","572 OSBORN ST","1R","11212","","4750008","BROOKLYN","NY","570-685-8824","","","T","10","28","1989","0.6498183"
"186","","","","","","","","","","","","","","","","","","","","","","","",""
"187"," 110","15893921","OCHOA","SHARON","BETTY","","5/23/2004","F","","470 AUDUBON AVE","E 6","10040","","4758277","NEW YORK","NY","201-700-1084","SOCHOA@AMGGT.COM","","B","5","23","2004",""
"188","1665","15964419","OCHOA","SHARON","BETTY","","10/5/1984","F","893-57-0276","470 AUDUBON AVE","E6","10040","","4758296","NEW YORK","NY","201-700-1084","","","B","10","5","1984","0.6480437"
"189","","","","","","","","","","","","","","","","","","","","","","","",""
"190"," 241","15902730","SPICER","DORA","DARIAN","","10/7/1986","F","821-44-0889","2878 MILES AVE","2","10465","","1196468","BRONX","NY","518-859-4356","","","D","10","7","1986",""
"191","1795","15921688","SPICER","DORA","MARIAN","","2/20/1997","F","","2878 MILES AVE","2","10465","","1196741","BRONX","NY","518-859-4356","","","M","2","20","1997","0.6479638"
"192","","","","","","","","","","","","","","","","","","","","","","","",""
"193"," 546","15488630","WHITE","BABY","BOY","","11/10/2009","M","","672 BECK ST","41A","10455","","4885023","BRONX","NY","973-840-6089","","","B","11","10","2009",""
"194","2097","15712042","WHITE","BABY","BOY","II","11/10/2008","M","","5711 AVENUE H","PH","11234","","4885026","BROOKLYN","NY","973-840-6089","","","B","11","10","2008","0.6479402"
"195","","","","","","","","","","","","","","","","","","","","","","","",""
"196","1035","15454302","VANDERVORT","EDWARD","CHRIS","","4/18/1920","M","","235 E 196TH ST","A2","10458","","4806166","BRONX","NY","347-348-1651","EVANDERVORT@AMGGT.COM","","C","4","18","1920",""
"197","2584","15476573","VANDERVORT","EDWARD","ERNEST","","4/18/1955","M","865-68-3723","235 E 196TH ST","3E","10458","","4806173","BRONX","NY","347-348-1651","","","E","4","18","1955","0.6473831"
"198","","","","","","","","","","","","","","","","","","","","","","","",""
"199","1245","15575483","GARRIS","ELLEN","","","11/28/1975","F","889-74-2313","1343 PROSPECT AVE","22","10459","MOULTON","4771791","BRONX","NY","570-286-3520","EGARRIS@AMGGT.COM","","","11","28","1975",""
"200","2787","15877007","GARRIS","WLLEN","","","11/28/1971","F","777-72-2313","1343 PROSPECT AVE","22","10459","","4771790","BRONX","NY","959-774-4928","","","","11","28","1971","0.6470821"
"201","","","","","","","","","","","","","","","","","","","","","","","",""
"202"," 932","15594367","CAPUANO","MARIA","G","","5/27/1967","F","","2532 UNIVERSITY AVE","4G","10468","","1246502","BRONX","NY","845-576-3082","","","G","5","27","1967",""
"203","2480","15636526","CAPUANO","MARIA","G","","10/19/2015","F","845-28-2797","2532 UNIVERSITY AVE","4G","10468","","1246598","BRONX","NY","845-576-3082","","","G","10","19","2015","0.6470075"
"204","","","","","","","","","","","","","","","","","","","","","","","",""
"205","1105","15558177","RALSTON","CHARLOTTE","E","","2/8/2004","F","","593 OAK TER","5E","10454","","4770711","BRONX","NY","934-424-8481","","","E","2","8","2004",""
"206","2651","15936669","RALSTON","CHARLOTTE","E","","10/12/1982","F","826-07-0782","593 OAK TER","5E","10454","","4770720","BRONX","NY","934-424-8481","","","E","10","12","1982","0.6468741"
"207","","","","","","","","","","","","","","","","","","","","","","","",""
"208"," 958","15614640","GUNNIGAN","BIBI","","","12/17/2014","F","","2547 HOLLAND AVE","PH","10467","","4777628","BRONX","NY","917-211-3955","BGUNNIGAN@AMGGT.COM","","","12","17","2014",""
"209","2506","15882697","GUNNIGAN","BIBI","","","10/1/2007","F","","2547 HOLLAND AVE","PH","10467","","4777614","BRONX","NY","917-211-3955","","","","10","1","2007","0.6460286"
"210","","","","","","","","","","","","","","","","","","","","","","","",""
"211","1363","15593290","THOMAS","JALILEA","EILEEN","","10/29/1998","F","822-53-6400","315 E 106TH ST","16 B","10029","",NA,"NEW YORK","NY","","","","E","10","29","1998",""
"212","2895","15635690","THOMAS","GALILEA","AILEEN","","10/29/1998","F","822-53-6399","315 E 106TH ST","16B","10029",""," 766966","NEW YORK","NY","201-467-1334","","","A","10","29","1998","0.6459738"
"213","","","","","","","","","","","","","","","","","","","","","","","",""
"214","1166","15869927","SCOTT","EVE","K","","7/8/1920","F","824-07-1403","310 W 143RD ST","3D","10030","","1259157","NEW YORK","NY","203-570-2457","","","K","7","8","1920",""
"215","2710","16024485","SCOTT","EVE","K","","11/7/1948","F","","504 W 135TH ST","3B","10031","","1259179","NEW YORK","NY","203-570-2457","","","K","11","7","1948","0.6450360"
"216","","","","","","","","","","","","","","","","","","","","","","","",""
"217"," 152","15547036","KING","ERIN","W","","5/30/1920","F","819-07-1089","8268 164TH ST","","11432","","4770497","JAMAICA","NY","718-663-9654","","","W","5","30","1920",""
"218","1706","15953898","KING","ERIN","W","","11/20/1943","F","","8268 164TH ST","","11432","","4770480","JAMAICA","NY","718-663-9654","","","W","11","20","1943","0.6450074"
"219","","","","","","","","","","","","","","","","","","","","","","","",""
"220"," 736","15747351","SIKES","DEANNA","D","","11/20/1983","F","","14417 38TH AVE","","11354","WHITCOMB","4772885","FLUSHING","NY","862-926-2949","DSIKES@AMGGT.COM","","D","11","20","1983",""
"221","2286","15779427","SIKES","DEANNA","D","","8/28/1956","F","882-94-1650","14417 38TH AVE","PH","11354","","4772902","FLUSHING","NY","862-926-2949","","","D","8","28","1956","0.6433760"
"222","","","","","","","","","","","","","","","","","","","","","","","",""
"223"," 499","15456168","BENITEZ","LEONARDO","EDWARD","","10/8/1987","M","831-71-1218","17235 90TH AVE","3 FL","11432","","4861916","JAMAICA","NY","959-540-6013","","","E","10","8","1987",""
"224","2051","15819332","BENITEZ","LEONARDO","EDWARD","II","5/22/2015","M","","17235 90TH AVE","3FL","11432","","4861929","JAMAICA","NY","959-540-6013","","","E","5","22","2015","0.6429543"
"225","","","","","","","","","","","","","","","","","","","","","","","",""
"226"," 551","15464346","ROBLES","JOHN","","","6/28/1937","M","876-75-7643","9418 210TH ST","PH","11428","","4835066","QUEENS VLG","NY","973-157-4593","JROBLES@AMGGT.COM","","","6","28","1937",""
"227","2102","15718116","ROBLES","JOHN","","","6/28/1967","M","841-96-0575","9402 207TH ST","PH","11428","","4835052","QUEENS VLG","NY","860-587-9101","","","","6","28","1967","0.6418090"
"228","","","","","","","","","","","","","","","","","","","","","","","",""
"229"," 955","15584846","MONGIA","VINCY","","","12/23/1983","F","","704 TAYLOR AVE","3","10473","","4778941","BRONX","NY","917-700-3313","VMONGIA@AMGGT.COM","","","12","23","1983",""
"230","2503","15638613","MONGIA","VINCY","","","10/27/1957","F","810-31-1511","704 TAYLOR AVE","3","10473","","4778961","BRONX","NY","917-700-3313","","","","10","27","1957","0.6409007"
"231","","","","","","","","","","","","","","","","","","","","","","","",""
"232"," 600","15792801","STAFFORD","BRIAN","JEAN","","10/10/1920","M","","290 E 149TH ST","3","10451","","1009582","BRONX","NY","203-983-3595","","","J","10","10","1920",""
"233","2151","15977849","STAFFORD","BRIAN","JEAN","","9/17/1948","M","821-82-4696","292 E 149TH ST","2","10451","","1009705","BRONX","NY","203-983-3595","","","J","9","17","1948","0.6407025"
"234","","","","","","","","","","","","","","","","","","","","","","","",""
"235"," 525","15589336","KOTKIN","EMMA","TARA","","10/18/2004","F","800-18-6149","1501 METROPOLITAN AVE","5E","10462","","4750792","BRONX","NY","347-146-2578","","","T","10","18","2004",""
"236","2076","15604972","KOTKIN","EMMA","T","","8/3/1982","F","","1501 METROPOLITAN AVE","5E","10462","","4750773","BRONX","NY","347-146-2578","","","T","8","3","1982","0.6406787"
"237","","","","","","","","","","","","","","","","","","","","","","","",""
"238","  57","15380970","MUEDOUGH","BRADY","MICHAEL","","10/4/1980","M","875-80-3578","2160 BOLTON ST","1 E","10462","","4788858","BRONX","NY","551-913-5830","","","M","10","4","1980",""
"239","1612","15494975","MIDDOUGH","BRADY","MICHAEL","","3/16/2009","M","","2160 BOLTON ST","1E","10462","","4788878","BRONX","NY","551-913-5830","","","M","3","16","2009","0.6398045"
"240","","","","","","","","","","","","","","","","","","","","","","","",""
"241"," 731","15768023","CLISHAM","CECILIA","MARIANNE","","12/12/1942","F","","957 N 3RD ST","","11040","","4765567","NEW HYDE PARK","NY","201-725-3237","","","M","12","12","1942",""
"242","2281","15975678","CLISHAM","CECILIA","M","","10/2/1920","F","819-64-0684","957 N 3RD ST","","11040","","4765562","NEW HYDE PARK","NY","201-725-3237","","","M","10","2","1920","0.6397986"
"243","","","","","","","","","","","","","","","","","","","","","","","",""
"244","1039","15712501","BURGESS","EMMA","","","10/11/1995","F","886-30-8831","1520 SEDGWICK AVE","9 B","10453","","4868938","BRONX","NY","212-258-2543","","EMMA BURGESS","","10","11","1995",""
"245","2588","15962430","BURGESS","EMMA","","","4/2/1985","F","","1520 SEDGWICK AVE","9 B","10453","","4868946","BRONX","NY","212-258-2543","EBURGESS@AMGGT.COM","EM  BURGESS","","4","2","1985","0.6396225"
"246","","","","","","","","","","","","","","","","","","","","","","","",""
"247"," 972","15890483","KIM","BERTA","CHA","","8/22/1984","F","882-14-6086","35 W 126THSTREET","","10027","","1247938","NEW YORK","NY","908-982-5944","BKIM@AMGGT.COM","","C","8","22","1984",""
"248","2520","15940062","KIM","BERTA","CHA","","10/22/2008","","","35 W 126TH ST","","10027","","1248065","NEW YORK","NY","908-982-5944","","","C","10","22","2008","0.6378272"
"249","","","","","","","","","","","","","","","","","","","","","","","",""
"250","  84","15617741","GORDON","FILMON","JEFFREY","","12/18/1939","M","","HOMELESS","","11235","","4788994","BROOKLYN","NY","203-385-2349","","","J","12","18","1939",""
"251","1639","15648589","GORDON","FILMON","JEFRREY","","12/18/1929","M","821-61-4936","HOMELESS","","11235","","4788986","BROOKLYN","NY","551-578-9872","","","J","12","18","1929","0.6373790"
"252","","","","","","","","","","","","","","","","","","","","","","","",""
"253"," 514","15585340","TOBIAS","MARGUERITE","","","12/23/1938","F","861-40-8935","437 MANIDA ST","PH","10474","","1359703","BRONX","NY","551-196-1713","","","","12","23","1938",""
"254","2066","15908398","TOBIAS","MARGUERITE","","","10/21/1920","F","","437 MANIDA ST","PH","10474","","1359661","BRONX","NY","551-196-1713","","","","10","21","1920","0.6372636"
"255","","","","","","","","","","","","","","","","","","","","","","","",""
"256"," 276","15695397","NETTO","SIOBHAN","CAVLOTA","","12/15/1986","F","811-14-4922","1594 EASTERN PKWY","3B","11233","","4760002","BROOKLYN","NY","631-691-4409","","","C","12","15","1986",""
"257","1830","15740377","NETTO","SIOBHAN","CARLOTA","","12/15/1976","F","","888 GREENE AVE","3A","11221","","4759989","BROOKLYN","NY","267-850-8599","","","C","12","15","1976","0.6359948"
"258","","","","","","","","","","","","","","","","","","","","","","","",""
"259"," 652","15423094","RUTH","NELDA","CHARLENE","","10/26/1920","F","803-68-4529","19111 WOODHULL AVE","5F","11423","","4757913","HOLLIS","NY","862-178-5459","","","C","10","26","1920",""
"260","2203","15978567","RUTH","NELDA","CHARLENE","","12/28/1939","F","","9206 196TH ST","B9","11423","CASTELLANO","4757909","HOLLIS","NY","862-178-5459","NRUTH@AMGGT.COM","","C","12","28","1939","0.6350594"
"261","","","","","","","","","","","","","","","","","","","","","","","",""
"262"," 147","15460044","BENAVIDEZ","JEFFREY","MICHAEL","","10/14/2015","M","","235 E 149TH ST","4E","10451","","4751544","BRONX","NY","862-313-8885","","","M","10","14","2015",""
"263","1701","15609937","BENAVIDEZ","JEFFREY","MGCHAEL","","9/30/1988","M","889-89-7936","235 E 149TH ST","4E","10451","","4751533","BRONX","NY","862-313-8885","","","M","9","30","1988","0.6345657"
"264","","","","","","","","","","","","","","","","","","","","","","","",""
"265"," 844","15416836","BELAY","ISABELLA","","","5/11/1934","F","820-37-0348","2463 TIEBOUT AVE","42","10458","","4845926","BRONX","NY","","","ISABEL  BELAY","","5","11","1934",""
"266","2393","15614646","BELAY","ISABELLA","","","5/11/1924","F","810-37-0348","2461 ELM PL","2 C","10458","","4845938","BRONX","NY","973-871-7266","","ISABELLA BELAY","","5","11","1924","0.6341034"
"267","","","","","","","","","","","","","","","","","","","","","","","",""
"268"," 568","15686182","CLARK","MATTHEW","","","10/10/1966","M","812-46-5169","1520 THIERIOT AVE # AVEF8","F8","10460","","4778321","BRONX","NY","203-275-8458","","","","10","10","1966",""
"269","2119","15913722","CLARK","MATTHEW","RICHARD","","12/30/1995","M","","1520 THIERIOT AVE","F8","10460","","4778319","BRONX","NY","203-275-8458","","","R","12","30","1995","0.6317128"
"270","","","","","","","","","","","","","","","","","","","","","","","",""
"271"," 949","15409807","VINTON","EMILY","","","12/28/1993","F","","661 CALEDWEL AVE","109","10455","","1251750","BRONX","NY","347-431-5298","EVINTON@AMGGT.COM","","","12","28","1993",""
"272","2497","15895320","VINTON","EMILY","MEE","","10/21/1971","F","833-79-5806","661 CAULDWELL AVE","109","10455","","1251815","BRONX","NY","347-431-5298","","","M","10","21","1971","0.6309955"
"273","","","","","","","","","","","","","","","","","","","","","","","",""
"274"," 202","15473241","RAMOS","DOREEN","","","10/10/1978","F","","190 LINCOLN AVE","10B","10454","","1288033","BRONX","NY","212-280-1599","","","","10","10","1978",""
"275","1755","15873719","RAMOS","DOREEN","","","12/12/2007","F","","190 LINCOLN AVE","10B","10454","","1288203","BRONX","NY","212-280-1599","DRAMOS@AMGGT.COM","","","12","12","2007","0.6308105"
"276","","","","","","","","","","","","","","","","","","","","","","","",""
"277"," 936","15383640","HALL","JASON","RANQALL","","10/26/1964","M","870-23-9323","16472 WEST 141ST STREET","","10030","","4768558","NEW YORK","NY","862-293-8309","","","R","10","26","1964",""
"278","2484","15398376","HALL","JASON","RANDALL","","10/26/1934","M","","16472 W 141TH STREET","1K","10030","","4768564","NEW YORK","NY","203-497-1875","JHALL@AMGGT.COM","","R","10","26","1934","0.6305466"
"279","","","","","","","","","","","","","","","","","","","","","","","",""
"280"," 443","15540959","KENNY","SHANTA","","","6/9/1950","F","","20310 MURDOCK AVE","PH","11412","","4816939","SAINT ALBANS","NY","732-673-6426","","","","6","9","1950",""
"281","1995","15745898","KENNY","SHANTA","","","6/8/1950","F","","20310 MURDOCK AVE","PVT","11412","","4816936","SAINT ALBANS","NY","732-673-6426","","","","6","8","1950","0.6303244"
"282","","","","","","","","","","","","","","","","","","","","","","","",""
"283"," 184","15551193","YANCEY","MABLE","TAMARA","","12/20/1951","F","846-78-8361","293 E 94TH ST","3F","11212","",NA,"BROOKLYN","NY","917-477-6474","MYANCEY@AMGGT.COM","","T","12","20","1951",""
"284","1738","15910242","YANCEY","MABLE","TAMARA","","12/20/1915","F","","293 E 94TH ST","3F","11212","",NA,"BROOKLYN","NY","","","","T","12","20","1915","0.6295473"
"285","","","","","","","","","","","","","","","","","","","","","","","",""
"286"," 309","15392564","SHEA","LEATRICE","ANGELA","","12/14/1937","F","","2572 E 6TH ST","PVT","11235","",NA,"BROOKLYN","NY","","","","A","12","14","1937",""
"287","1862","15740320","SHEA","LEATRICE","ANGELA","","12/14/1973","F","842-37-5168","2572 E 6TH ST","PVT","11235",""," 755851","BROOKLYN","NY","917-865-9566","","","A","12","14","1973","0.6295473"
"288","","","","","","","","","","","","","","","","","","","","","","","",""
"289"," 361","15715793","LARA","JOSE","TONY","","12/14/1909","M","","338 FOUNTAIN AVE","1A","11208","",NA,"BROOKLYN","NY","","","","T","12","14","1909",""
"290","1914","15780433","LARA","JOSE","TONY","","12/14/1990","M","896-61-0629","338 FOUNTAIN AVE","1A","11208",""," 723006","BROOKLYN","NY","862-604-6968","JLARA@AMGGT.COM","","T","12","14","1990","0.6295473"
"291","","","","","","","","","","","","","","","","","","","","","","","",""
"292"," 515","15437364","HOOD","WILLIAM","JOHN","","12/25/1995","M","852-03-8516","975 WALTON AVE","3CN","10452","",NA,"BRONX","NY","518-183-5094","","","J","12","25","1995",""
"293"," 965","15713631","HOOD","WILLIAM","JOHN","","12/25/1959","M","","975 WALTON AVE","3CN","10452","",NA,"BRONX","NY","","","","J","12","25","1959","0.6295473"
"294","","","","","","","","","","","","","","","","","","","","","","","",""
"295"," 552","15733312","TRAHAN","CAROLINE","ANGIE","","12/12/1909","F","","365 FORD ST","1BD","10457","",NA,"BRONX","NY","","","","A","12","12","1909",""
"296","2103","15807309","TRAHAN","CAROLINE","ANGIE","","12/12/1990","F","825-02-4805","365 FORD ST","1BD","10457","",NA,"BRONX","NY","718-389-6221","","","A","12","12","1990","0.6295473"
"297","","","","","","","","","","","","","","","","","","","","","","","",""
